Altitude, He, N2, O2, Ar, Total, T
20085, 9.9871e+12, 1.48823e+18, 3.99248e+17, 1.78015e+16, 9.15631e-05, 221.635
20090, 9.97922e+12, 1.48706e+18, 3.98933e+17, 1.77874e+16, 9.14908e-05, 221.64
20095, 9.97135e+12, 1.48588e+18, 3.98618e+17, 1.77734e+16, 9.14186e-05, 221.645
20100, 9.96348e+12, 1.48471e+18, 3.98303e+17, 1.77594e+16, 9.13465e-05, 221.65
20105, 9.95562e+12, 1.48354e+18, 3.97989e+17, 1.77454e+16, 9.12745e-05, 221.655
20110, 9.94777e+12, 1.48237e+18, 3.97675e+17, 1.77314e+16, 9.12025e-05, 221.661
20115, 9.93992e+12, 1.4812e+18, 3.97362e+17, 1.77174e+16, 9.11305e-05, 221.666
20120, 9.93208e+12, 1.48003e+18, 3.97048e+17, 1.77034e+16, 9.10587e-05, 221.671
20125, 9.92425e+12, 1.47886e+18, 3.96735e+17, 1.76894e+16, 9.09868e-05, 221.676
20130, 9.91642e+12, 1.4777e+18, 3.96422e+17, 1.76755e+16, 9.09151e-05, 221.681
20135, 9.9086e+12, 1.47653e+18, 3.96109e+17, 1.76615e+16, 9.08434e-05, 221.686
20140, 9.90078e+12, 1.47537e+18, 3.95797e+17, 1.76476e+16, 9.07717e-05, 221.691
20145, 9.89297e+12, 1.4742e+18, 3.95485e+17, 1.76337e+16, 9.07001e-05, 221.697
20150, 9.88517e+12, 1.47304e+18, 3.95173e+17, 1.76198e+16, 9.06286e-05, 221.702
20155, 9.87738e+12, 1.47188e+18, 3.94861e+17, 1.76059e+16, 9.05571e-05, 221.707
20160, 9.86959e+12, 1.47072e+18, 3.9455e+17, 1.7592e+16, 9.04857e-05, 221.712
20165, 9.8618e+12, 1.46956e+18, 3.94239e+17, 1.75781e+16, 9.04144e-05, 221.717
20170, 9.85403e+12, 1.4684e+18, 3.93928e+17, 1.75643e+16, 9.03431e-05, 221.722
20175, 9.84626e+12, 1.46724e+18, 3.93617e+17, 1.75504e+16, 9.02718e-05, 221.728
20180, 9.83849e+12, 1.46609e+18, 3.93307e+17, 1.75366e+16, 9.02006e-05, 221.733
20185, 9.83073e+12, 1.46493e+18, 3.92997e+17, 1.75228e+16, 9.01295e-05, 221.738
20190, 9.82298e+12, 1.46377e+18, 3.92687e+17, 1.75089e+16, 9.00584e-05, 221.743
20195, 9.81524e+12, 1.46262e+18, 3.92377e+17, 1.74951e+16, 8.99874e-05, 221.748
20200, 9.8075e+12, 1.46147e+18, 3.92068e+17, 1.74813e+16, 8.99165e-05, 221.753
20205, 9.79976e+12, 1.46031e+18, 3.91759e+17, 1.74676e+16, 8.98456e-05, 221.759
20210, 9.79204e+12, 1.45916e+18, 3.9145e+17, 1.74538e+16, 8.97747e-05, 221.764
20215, 9.78432e+12, 1.45801e+18, 3.91141e+17, 1.744e+16, 8.97039e-05, 221.769
20220, 9.7766e+12, 1.45686e+18, 3.90833e+17, 1.74263e+16, 8.96332e-05, 221.774
20225, 9.7689e+12, 1.45571e+18, 3.90525e+17, 1.74125e+16, 8.95626e-05, 221.779
20230, 9.76119e+12, 1.45457e+18, 3.90217e+17, 1.73988e+16, 8.94919e-05, 221.784
20235, 9.7535e+12, 1.45342e+18, 3.89909e+17, 1.73851e+16, 8.94214e-05, 221.789
20240, 9.74581e+12, 1.45227e+18, 3.89602e+17, 1.73714e+16, 8.93509e-05, 221.795
20245, 9.73813e+12, 1.45113e+18, 3.89295e+17, 1.73577e+16, 8.92805e-05, 221.8
20250, 9.73045e+12, 1.44999e+18, 3.88988e+17, 1.7344e+16, 8.92101e-05, 221.805
20255, 9.72278e+12, 1.44884e+18, 3.88681e+17, 1.73303e+16, 8.91398e-05, 221.81
20260, 9.71511e+12, 1.4477e+18, 3.88375e+17, 1.73167e+16, 8.90695e-05, 221.815
20265, 9.70746e+12, 1.44656e+18, 3.88069e+17, 1.7303e+16, 8.89993e-05, 221.82
20270, 9.6998e+12, 1.44542e+18, 3.87763e+17, 1.72894e+16, 8.89291e-05, 221.826
20275, 9.69216e+12, 1.44428e+18, 3.87457e+17, 1.72758e+16, 8.8859e-05, 221.831
20280, 9.68452e+12, 1.44314e+18, 3.87152e+17, 1.72621e+16, 8.8789e-05, 221.836
20285, 9.67689e+12, 1.442e+18, 3.86846e+17, 1.72485e+16, 8.8719e-05, 221.841
20290, 9.66926e+12, 1.44087e+18, 3.86542e+17, 1.72349e+16, 8.86491e-05, 221.846
20295, 9.66164e+12, 1.43973e+18, 3.86237e+17, 1.72214e+16, 8.85792e-05, 221.851
20300, 9.65402e+12, 1.4386e+18, 3.85932e+17, 1.72078e+16, 8.85094e-05, 221.857
20305, 9.64641e+12, 1.43746e+18, 3.85628e+17, 1.71942e+16, 8.84396e-05, 221.862
20310, 9.63881e+12, 1.43633e+18, 3.85324e+17, 1.71807e+16, 8.83699e-05, 221.867
20315, 9.63122e+12, 1.4352e+18, 3.85021e+17, 1.71671e+16, 8.83003e-05, 221.872
20320, 9.62363e+12, 1.43407e+18, 3.84717e+17, 1.71536e+16, 8.82307e-05, 221.877
20325, 9.61604e+12, 1.43294e+18, 3.84414e+17, 1.71401e+16, 8.81612e-05, 221.883
20330, 9.60846e+12, 1.43181e+18, 3.84111e+17, 1.71266e+16, 8.80917e-05, 221.888
20335, 9.60089e+12, 1.43068e+18, 3.83808e+17, 1.71131e+16, 8.80223e-05, 221.893
20340, 9.59333e+12, 1.42955e+18, 3.83506e+17, 1.70996e+16, 8.79529e-05, 221.898
20345, 9.58577e+12, 1.42843e+18, 3.83204e+17, 1.70861e+16, 8.78836e-05, 221.903
20350, 9.57821e+12, 1.4273e+18, 3.82902e+17, 1.70727e+16, 8.78144e-05, 221.908
20355, 9.57067e+12, 1.42618e+18, 3.826e+17, 1.70592e+16, 8.77452e-05, 221.914
20360, 9.56312e+12, 1.42505e+18, 3.82299e+17, 1.70458e+16, 8.7676e-05, 221.919
20365, 9.55559e+12, 1.42393e+18, 3.81997e+17, 1.70323e+16, 8.76069e-05, 221.924
20370, 9.54806e+12, 1.42281e+18, 3.81696e+17, 1.70189e+16, 8.75379e-05, 221.929
20375, 9.54054e+12, 1.42169e+18, 3.81396e+17, 1.70055e+16, 8.74689e-05, 221.934
20380, 9.53302e+12, 1.42057e+18, 3.81095e+17, 1.69921e+16, 8.74e-05, 221.939
20385, 9.52551e+12, 1.41945e+18, 3.80795e+17, 1.69787e+16, 8.73312e-05, 221.945
20390, 9.518e+12, 1.41833e+18, 3.80495e+17, 1.69653e+16, 8.72624e-05, 221.95
20395, 9.51051e+12, 1.41721e+18, 3.80195e+17, 1.6952e+16, 8.71936e-05, 221.955
20400, 9.50301e+12, 1.41609e+18, 3.79896e+17, 1.69386e+16, 8.71249e-05, 221.96
20405, 9.49553e+12, 1.41498e+18, 3.79596e+17, 1.69253e+16, 8.70563e-05, 221.965
20410, 9.48805e+12, 1.41386e+18, 3.79297e+17, 1.69119e+16, 8.69877e-05, 221.971
20415, 9.48057e+12, 1.41275e+18, 3.78999e+17, 1.68986e+16, 8.69192e-05, 221.976
20420, 9.4731e+12, 1.41164e+18, 3.787e+17, 1.68853e+16, 8.68507e-05, 221.981
20425, 9.46564e+12, 1.41053e+18, 3.78402e+17, 1.6872e+16, 8.67823e-05, 221.986
20430, 9.45819e+12, 1.40941e+18, 3.78104e+17, 1.68587e+16, 8.67139e-05, 221.991
20435, 9.45074e+12, 1.4083e+18, 3.77806e+17, 1.68454e+16, 8.66456e-05, 221.997
20440, 9.44329e+12, 1.40719e+18, 3.77508e+17, 1.68322e+16, 8.65774e-05, 222.002
20445, 9.43585e+12, 1.40609e+18, 3.77211e+17, 1.68189e+16, 8.65092e-05, 222.007
20450, 9.42842e+12, 1.40498e+18, 3.76914e+17, 1.68057e+16, 8.6441e-05, 222.012
20455, 9.42099e+12, 1.40387e+18, 3.76617e+17, 1.67924e+16, 8.6373e-05, 222.017
20460, 9.41357e+12, 1.40277e+18, 3.7632e+17, 1.67792e+16, 8.63049e-05, 222.022
20465, 9.40616e+12, 1.40166e+18, 3.76024e+17, 1.6766e+16, 8.6237e-05, 222.028
20470, 9.39875e+12, 1.40056e+18, 3.75728e+17, 1.67528e+16, 8.6169e-05, 222.033
20475, 9.39135e+12, 1.39945e+18, 3.75432e+17, 1.67396e+16, 8.61012e-05, 222.038
20480, 9.38395e+12, 1.39835e+18, 3.75136e+17, 1.67264e+16, 8.60334e-05, 222.043
20485, 9.37656e+12, 1.39725e+18, 3.74841e+17, 1.67132e+16, 8.59656e-05, 222.048
20490, 9.36918e+12, 1.39615e+18, 3.74545e+17, 1.67001e+16, 8.58979e-05, 222.054
20495, 9.3618e+12, 1.39505e+18, 3.74251e+17, 1.66869e+16, 8.58303e-05, 222.059
20500, 9.35443e+12, 1.39395e+18, 3.73956e+17, 1.66738e+16, 8.57627e-05, 222.064
20505, 9.34706e+12, 1.39286e+18, 3.73661e+17, 1.66606e+16, 8.56951e-05, 222.069
20510, 9.3397e+12, 1.39176e+18, 3.73367e+17, 1.66475e+16, 8.56277e-05, 222.074
20515, 9.33235e+12, 1.39066e+18, 3.73073e+17, 1.66344e+16, 8.55602e-05, 222.08
20520, 9.325e+12, 1.38957e+18, 3.72779e+17, 1.66213e+16, 8.54929e-05, 222.085
20525, 9.31766e+12, 1.38847e+18, 3.72486e+17, 1.66082e+16, 8.54255e-05, 222.09
20530, 9.31032e+12, 1.38738e+18, 3.72192e+17, 1.65951e+16, 8.53583e-05, 222.095
20535, 9.30299e+12, 1.38629e+18, 3.71899e+17, 1.65821e+16, 8.52911e-05, 222.1
20540, 9.29566e+12, 1.3852e+18, 3.71607e+17, 1.6569e+16, 8.52239e-05, 222.106
20545, 9.28835e+12, 1.38411e+18, 3.71314e+17, 1.6556e+16, 8.51568e-05, 222.111
20550, 9.28103e+12, 1.38302e+18, 3.71022e+17, 1.65429e+16, 8.50898e-05, 222.116
20555, 9.27373e+12, 1.38193e+18, 3.7073e+17, 1.65299e+16, 8.50228e-05, 222.121
20560, 9.26642e+12, 1.38084e+18, 3.70438e+17, 1.65169e+16, 8.49558e-05, 222.126
20565, 9.25913e+12, 1.37975e+18, 3.70146e+17, 1.65039e+16, 8.4889e-05, 222.132
20570, 9.25184e+12, 1.37867e+18, 3.69855e+17, 1.64909e+16, 8.48221e-05, 222.137
20575, 9.24456e+12, 1.37758e+18, 3.69564e+17, 1.64779e+16, 8.47553e-05, 222.142
20580, 9.23728e+12, 1.3765e+18, 3.69273e+17, 1.6465e+16, 8.46886e-05, 222.147
20585, 9.23001e+12, 1.37541e+18, 3.68982e+17, 1.6452e+16, 8.4622e-05, 222.152
20590, 9.22274e+12, 1.37433e+18, 3.68691e+17, 1.6439e+16, 8.45553e-05, 222.158
20595, 9.21548e+12, 1.37325e+18, 3.68401e+17, 1.64261e+16, 8.44888e-05, 222.163
20600, 9.20823e+12, 1.37217e+18, 3.68111e+17, 1.64132e+16, 8.44223e-05, 222.168
20605, 9.20098e+12, 1.37109e+18, 3.67821e+17, 1.64003e+16, 8.43558e-05, 222.173
20610, 9.19374e+12, 1.37001e+18, 3.67532e+17, 1.63873e+16, 8.42894e-05, 222.179
20615, 9.1865e+12, 1.36893e+18, 3.67243e+17, 1.63744e+16, 8.42231e-05, 222.184
20620, 9.17927e+12, 1.36785e+18, 3.66954e+17, 1.63616e+16, 8.41568e-05, 222.189
20625, 9.17205e+12, 1.36678e+18, 3.66665e+17, 1.63487e+16, 8.40906e-05, 222.194
20630, 9.16483e+12, 1.3657e+18, 3.66376e+17, 1.63358e+16, 8.40244e-05, 222.199
20635, 9.15761e+12, 1.36462e+18, 3.66088e+17, 1.6323e+16, 8.39582e-05, 222.205
20640, 9.15041e+12, 1.36355e+18, 3.658e+17, 1.63101e+16, 8.38922e-05, 222.21
20645, 9.1432e+12, 1.36248e+18, 3.65512e+17, 1.62973e+16, 8.38261e-05, 222.215
20650, 9.13601e+12, 1.36141e+18, 3.65224e+17, 1.62844e+16, 8.37602e-05, 222.22
20655, 9.12882e+12, 1.36033e+18, 3.64937e+17, 1.62716e+16, 8.36942e-05, 222.225
20660, 9.12163e+12, 1.35926e+18, 3.6465e+17, 1.62588e+16, 8.36284e-05, 222.231
20665, 9.11446e+12, 1.35819e+18, 3.64363e+17, 1.6246e+16, 8.35626e-05, 222.236
20670, 9.10728e+12, 1.35712e+18, 3.64076e+17, 1.62332e+16, 8.34968e-05, 222.241
20675, 9.10012e+12, 1.35606e+18, 3.63789e+17, 1.62205e+16, 8.34311e-05, 222.246
20680, 9.09296e+12, 1.35499e+18, 3.63503e+17, 1.62077e+16, 8.33655e-05, 222.252
20685, 9.0858e+12, 1.35392e+18, 3.63217e+17, 1.6195e+16, 8.32999e-05, 222.257
20690, 9.07865e+12, 1.35286e+18, 3.62931e+17, 1.61822e+16, 8.32343e-05, 222.262
20695, 9.07151e+12, 1.35179e+18, 3.62646e+17, 1.61695e+16, 8.31688e-05, 222.267
20700, 9.06437e+12, 1.35073e+18, 3.6236e+17, 1.61568e+16, 8.31034e-05, 222.273
20705, 9.05724e+12, 1.34967e+18, 3.62075e+17, 1.6144e+16, 8.3038e-05, 222.278
20710, 9.05011e+12, 1.34861e+18, 3.6179e+17, 1.61313e+16, 8.29727e-05, 222.283
20715, 9.04299e+12, 1.34754e+18, 3.61506e+17, 1.61186e+16, 8.29074e-05, 222.288
20720, 9.03588e+12, 1.34648e+18, 3.61221e+17, 1.6106e+16, 8.28421e-05, 222.293
20725, 9.02877e+12, 1.34542e+18, 3.60937e+17, 1.60933e+16, 8.2777e-05, 222.299
20730, 9.02166e+12, 1.34437e+18, 3.60653e+17, 1.60806e+16, 8.27118e-05, 222.304
20735, 9.01457e+12, 1.34331e+18, 3.60369e+17, 1.6068e+16, 8.26468e-05, 222.309
20740, 9.00747e+12, 1.34225e+18, 3.60086e+17, 1.60553e+16, 8.25817e-05, 222.314
20745, 9.00039e+12, 1.3412e+18, 3.59803e+17, 1.60427e+16, 8.25168e-05, 222.32
20750, 8.99331e+12, 1.34014e+18, 3.5952e+17, 1.60301e+16, 8.24519e-05, 222.325
20755, 8.98623e+12, 1.33909e+18, 3.59237e+17, 1.60175e+16, 8.2387e-05, 222.33
20760, 8.97916e+12, 1.33803e+18, 3.58954e+17, 1.60049e+16, 8.23222e-05, 222.335
20765, 8.9721e+12, 1.33698e+18, 3.58672e+17, 1.59923e+16, 8.22574e-05, 222.341
20770, 8.96504e+12, 1.33593e+18, 3.5839e+17, 1.59797e+16, 8.21927e-05, 222.346
20775, 8.95799e+12, 1.33488e+18, 3.58108e+17, 1.59671e+16, 8.21281e-05, 222.351
20780, 8.95095e+12, 1.33383e+18, 3.57826e+17, 1.59546e+16, 8.20635e-05, 222.356
20785, 8.9439e+12, 1.33278e+18, 3.57545e+17, 1.5942e+16, 8.19989e-05, 222.362
20790, 8.93687e+12, 1.33173e+18, 3.57263e+17, 1.59295e+16, 8.19344e-05, 222.367
20795, 8.92984e+12, 1.33068e+18, 3.56982e+17, 1.5917e+16, 8.187e-05, 222.372
20800, 8.92282e+12, 1.32964e+18, 3.56702e+17, 1.59044e+16, 8.18056e-05, 222.377
20805, 8.9158e+12, 1.32859e+18, 3.56421e+17, 1.58919e+16, 8.17413e-05, 222.382
20810, 8.90879e+12, 1.32755e+18, 3.56141e+17, 1.58794e+16, 8.1677e-05, 222.388
20815, 8.90178e+12, 1.3265e+18, 3.55861e+17, 1.58669e+16, 8.16127e-05, 222.393
20820, 8.89478e+12, 1.32546e+18, 3.55581e+17, 1.58545e+16, 8.15485e-05, 222.398
20825, 8.88778e+12, 1.32442e+18, 3.55301e+17, 1.5842e+16, 8.14844e-05, 222.403
20830, 8.8808e+12, 1.32337e+18, 3.55022e+17, 1.58295e+16, 8.14203e-05, 222.409
20835, 8.87381e+12, 1.32233e+18, 3.54742e+17, 1.58171e+16, 8.13563e-05, 222.414
20840, 8.86683e+12, 1.32129e+18, 3.54463e+17, 1.58047e+16, 8.12923e-05, 222.419
20845, 8.85986e+12, 1.32025e+18, 3.54185e+17, 1.57922e+16, 8.12284e-05, 222.424
20850, 8.85289e+12, 1.31922e+18, 3.53906e+17, 1.57798e+16, 8.11645e-05, 222.43
20855, 8.84593e+12, 1.31818e+18, 3.53628e+17, 1.57674e+16, 8.11007e-05, 222.435
20860, 8.83898e+12, 1.31714e+18, 3.5335e+17, 1.5755e+16, 8.10369e-05, 222.44
20865, 8.83203e+12, 1.31611e+18, 3.53072e+17, 1.57426e+16, 8.09732e-05, 222.445
20870, 8.82508e+12, 1.31507e+18, 3.52794e+17, 1.57302e+16, 8.09095e-05, 222.451
20875, 8.81814e+12, 1.31404e+18, 3.52517e+17, 1.57179e+16, 8.08459e-05, 222.456
20880, 8.81121e+12, 1.313e+18, 3.5224e+17, 1.57055e+16, 8.07824e-05, 222.461
20885, 8.80428e+12, 1.31197e+18, 3.51963e+17, 1.56932e+16, 8.07188e-05, 222.467
20890, 8.79736e+12, 1.31094e+18, 3.51686e+17, 1.56808e+16, 8.06554e-05, 222.472
20895, 8.79044e+12, 1.30991e+18, 3.5141e+17, 1.56685e+16, 8.0592e-05, 222.477
20900, 8.78353e+12, 1.30888e+18, 3.51133e+17, 1.56562e+16, 8.05286e-05, 222.482
20905, 8.77662e+12, 1.30785e+18, 3.50857e+17, 1.56439e+16, 8.04653e-05, 222.488
20910, 8.76972e+12, 1.30682e+18, 3.50581e+17, 1.56316e+16, 8.0402e-05, 222.493
20915, 8.76283e+12, 1.3058e+18, 3.50306e+17, 1.56193e+16, 8.03388e-05, 222.498
20920, 8.75594e+12, 1.30477e+18, 3.5003e+17, 1.5607e+16, 8.02757e-05, 222.503
20925, 8.74906e+12, 1.30374e+18, 3.49755e+17, 1.55947e+16, 8.02126e-05, 222.509
20930, 8.74218e+12, 1.30272e+18, 3.4948e+17, 1.55825e+16, 8.01495e-05, 222.514
20935, 8.73531e+12, 1.30169e+18, 3.49206e+17, 1.55702e+16, 8.00865e-05, 222.519
20940, 8.72844e+12, 1.30067e+18, 3.48931e+17, 1.5558e+16, 8.00235e-05, 222.524
20945, 8.72158e+12, 1.29965e+18, 3.48657e+17, 1.55458e+16, 7.99606e-05, 222.53
20950, 8.71472e+12, 1.29863e+18, 3.48383e+17, 1.55335e+16, 7.98978e-05, 222.535
20955, 8.70787e+12, 1.29761e+18, 3.48109e+17, 1.55213e+16, 7.9835e-05, 222.54
20960, 8.70103e+12, 1.29659e+18, 3.47835e+17, 1.55091e+16, 7.97722e-05, 222.546
20965, 8.69419e+12, 1.29557e+18, 3.47562e+17, 1.54969e+16, 7.97095e-05, 222.551
20970, 8.68736e+12, 1.29455e+18, 3.47289e+17, 1.54848e+16, 7.96469e-05, 222.556
20975, 8.68053e+12, 1.29353e+18, 3.47016e+17, 1.54726e+16, 7.95843e-05, 222.561
20980, 8.67371e+12, 1.29252e+18, 3.46743e+17, 1.54604e+16, 7.95217e-05, 222.567
20985, 8.66689e+12, 1.2915e+18, 3.46471e+17, 1.54483e+16, 7.94592e-05, 222.572
20990, 8.66008e+12, 1.29048e+18, 3.46198e+17, 1.54361e+16, 7.93968e-05, 222.577
20995, 8.65327e+12, 1.28947e+18, 3.45926e+17, 1.5424e+16, 7.93344e-05, 222.582
21000, 8.64647e+12, 1.28846e+18, 3.45654e+17, 1.54119e+16, 7.9272e-05, 222.588
21005, 8.63968e+12, 1.28744e+18, 3.45383e+17, 1.53998e+16, 7.92097e-05, 222.593
21010, 8.63289e+12, 1.28643e+18, 3.45111e+17, 1.53877e+16, 7.91475e-05, 222.598
21015, 8.6261e+12, 1.28542e+18, 3.4484e+17, 1.53756e+16, 7.90853e-05, 222.604
21020, 8.61932e+12, 1.28441e+18, 3.44569e+17, 1.53635e+16, 7.90231e-05, 222.609
21025, 8.61255e+12, 1.2834e+18, 3.44298e+17, 1.53514e+16, 7.8961e-05, 222.614
21030, 8.60578e+12, 1.28239e+18, 3.44028e+17, 1.53393e+16, 7.8899e-05, 222.619
21035, 8.59902e+12, 1.28139e+18, 3.43757e+17, 1.53273e+16, 7.8837e-05, 222.625
21040, 8.59226e+12, 1.28038e+18, 3.43487e+17, 1.53153e+16, 7.8775e-05, 222.63
21045, 8.58551e+12, 1.27937e+18, 3.43217e+17, 1.53032e+16, 7.87131e-05, 222.635
21050, 8.57877e+12, 1.27837e+18, 3.42948e+17, 1.52912e+16, 7.86513e-05, 222.641
21055, 8.57203e+12, 1.27736e+18, 3.42678e+17, 1.52792e+16, 7.85895e-05, 222.646
21060, 8.56529e+12, 1.27636e+18, 3.42409e+17, 1.52672e+16, 7.85277e-05, 222.651
21065, 8.55856e+12, 1.27536e+18, 3.4214e+17, 1.52552e+16, 7.8466e-05, 222.657
21070, 8.55184e+12, 1.27435e+18, 3.41871e+17, 1.52432e+16, 7.84044e-05, 222.662
21075, 8.54512e+12, 1.27335e+18, 3.41602e+17, 1.52312e+16, 7.83428e-05, 222.667
21080, 8.5384e+12, 1.27235e+18, 3.41334e+17, 1.52192e+16, 7.82812e-05, 222.672
21085, 8.5317e+12, 1.27135e+18, 3.41066e+17, 1.52073e+16, 7.82197e-05, 222.678
21090, 8.52499e+12, 1.27035e+18, 3.40798e+17, 1.51953e+16, 7.81583e-05, 222.683
21095, 8.5183e+12, 1.26936e+18, 3.4053e+17, 1.51834e+16, 7.80969e-05, 222.688
21100, 8.5116e+12, 1.26836e+18, 3.40263e+17, 1.51715e+16, 7.80355e-05, 222.694
21105, 8.50492e+12, 1.26736e+18, 3.39995e+17, 1.51596e+16, 7.79742e-05, 222.699
21110, 8.49824e+12, 1.26637e+18, 3.39728e+17, 1.51477e+16, 7.7913e-05, 222.704
21115, 8.49156e+12, 1.26537e+18, 3.39461e+17, 1.51358e+16, 7.78518e-05, 222.71
21120, 8.48489e+12, 1.26438e+18, 3.39195e+17, 1.51239e+16, 7.77906e-05, 222.715
21125, 8.47823e+12, 1.26339e+18, 3.38928e+17, 1.5112e+16, 7.77295e-05, 222.72
21130, 8.47157e+12, 1.26239e+18, 3.38662e+17, 1.51001e+16, 7.76685e-05, 222.725
21135, 8.46491e+12, 1.2614e+18, 3.38396e+17, 1.50883e+16, 7.76075e-05, 222.731
21140, 8.45826e+12, 1.26041e+18, 3.3813e+17, 1.50764e+16, 7.75465e-05, 222.736
21145, 8.45162e+12, 1.25942e+18, 3.37865e+17, 1.50646e+16, 7.74856e-05, 222.741
21150, 8.44498e+12, 1.25843e+18, 3.37599e+17, 1.50527e+16, 7.74247e-05, 222.747
21155, 8.43835e+12, 1.25744e+18, 3.37334e+17, 1.50409e+16, 7.73639e-05, 222.752
21160, 8.43172e+12, 1.25646e+18, 3.37069e+17, 1.50291e+16, 7.73032e-05, 222.757
21165, 8.4251e+12, 1.25547e+18, 3.36805e+17, 1.50173e+16, 7.72424e-05, 222.763
21170, 8.41848e+12, 1.25448e+18, 3.3654e+17, 1.50055e+16, 7.71818e-05, 222.768
21175, 8.41187e+12, 1.2535e+18, 3.36276e+17, 1.49937e+16, 7.71212e-05, 222.773
21180, 8.40526e+12, 1.25251e+18, 3.36012e+17, 1.49819e+16, 7.70606e-05, 222.779
21185, 8.39866e+12, 1.25153e+18, 3.35748e+17, 1.49702e+16, 7.70001e-05, 222.784
21190, 8.39207e+12, 1.25055e+18, 3.35484e+17, 1.49584e+16, 7.69396e-05, 222.789
21195, 8.38548e+12, 1.24956e+18, 3.35221e+17, 1.49467e+16, 7.68792e-05, 222.795
21200, 8.37889e+12, 1.24858e+18, 3.34957e+17, 1.49349e+16, 7.68188e-05, 222.8
21205, 8.37231e+12, 1.2476e+18, 3.34694e+17, 1.49232e+16, 7.67585e-05, 222.805
21210, 8.36574e+12, 1.24662e+18, 3.34432e+17, 1.49115e+16, 7.66982e-05, 222.811
21215, 8.35917e+12, 1.24564e+18, 3.34169e+17, 1.48998e+16, 7.6638e-05, 222.816
21220, 8.3526e+12, 1.24467e+18, 3.33907e+17, 1.48881e+16, 7.65778e-05, 222.821
21225, 8.34605e+12, 1.24369e+18, 3.33644e+17, 1.48764e+16, 7.65177e-05, 222.827
21230, 8.33949e+12, 1.24271e+18, 3.33382e+17, 1.48647e+16, 7.64576e-05, 222.832
21235, 8.33294e+12, 1.24174e+18, 3.33121e+17, 1.4853e+16, 7.63976e-05, 222.837
21240, 8.3264e+12, 1.24076e+18, 3.32859e+17, 1.48414e+16, 7.63376e-05, 222.843
21245, 8.31986e+12, 1.23979e+18, 3.32598e+17, 1.48297e+16, 7.62776e-05, 222.848
21250, 8.31333e+12, 1.23881e+18, 3.32337e+17, 1.48181e+16, 7.62178e-05, 222.853
21255, 8.3068e+12, 1.23784e+18, 3.32076e+17, 1.48064e+16, 7.61579e-05, 222.859
21260, 8.30028e+12, 1.23687e+18, 3.31815e+17, 1.47948e+16, 7.60981e-05, 222.864
21265, 8.29377e+12, 1.2359e+18, 3.31554e+17, 1.47832e+16, 7.60384e-05, 222.869
21270, 8.28726e+12, 1.23493e+18, 3.31294e+17, 1.47716e+16, 7.59787e-05, 222.875
21275, 8.28075e+12, 1.23396e+18, 3.31034e+17, 1.476e+16, 7.5919e-05, 222.88
21280, 8.27425e+12, 1.23299e+18, 3.30774e+17, 1.47484e+16, 7.58594e-05, 222.885
21285, 8.26775e+12, 1.23202e+18, 3.30514e+17, 1.47368e+16, 7.57999e-05, 222.891
21290, 8.26126e+12, 1.23105e+18, 3.30255e+17, 1.47253e+16, 7.57404e-05, 222.896
21295, 8.25478e+12, 1.23009e+18, 3.29996e+17, 1.47137e+16, 7.56809e-05, 222.901
21300, 8.2483e+12, 1.22912e+18, 3.29737e+17, 1.47021e+16, 7.56215e-05, 222.907
21305, 8.24182e+12, 1.22816e+18, 3.29478e+17, 1.46906e+16, 7.55621e-05, 222.912
21310, 8.23535e+12, 1.22719e+18, 3.29219e+17, 1.46791e+16, 7.55028e-05, 222.917
21315, 8.22889e+12, 1.22623e+18, 3.28961e+17, 1.46676e+16, 7.54436e-05, 222.923
21320, 8.22243e+12, 1.22527e+18, 3.28703e+17, 1.4656e+16, 7.53844e-05, 222.928
21325, 8.21598e+12, 1.22431e+18, 3.28445e+17, 1.46445e+16, 7.53252e-05, 222.933
21330, 8.20953e+12, 1.22335e+18, 3.28187e+17, 1.4633e+16, 7.52661e-05, 222.939
21335, 8.20308e+12, 1.22239e+18, 3.27929e+17, 1.46216e+16, 7.5207e-05, 222.944
21340, 8.19665e+12, 1.22143e+18, 3.27672e+17, 1.46101e+16, 7.5148e-05, 222.949
21345, 8.19021e+12, 1.22047e+18, 3.27415e+17, 1.45986e+16, 7.5089e-05, 222.955
21350, 8.18378e+12, 1.21951e+18, 3.27158e+17, 1.45872e+16, 7.503e-05, 222.96
21355, 8.17736e+12, 1.21855e+18, 3.26901e+17, 1.45757e+16, 7.49712e-05, 222.965
21360, 8.17094e+12, 1.2176e+18, 3.26644e+17, 1.45643e+16, 7.49123e-05, 222.971
21365, 8.16453e+12, 1.21664e+18, 3.26388e+17, 1.45528e+16, 7.48535e-05, 222.976
21370, 8.15812e+12, 1.21569e+18, 3.26132e+17, 1.45414e+16, 7.47948e-05, 222.982
21375, 8.15172e+12, 1.21473e+18, 3.25876e+17, 1.453e+16, 7.47361e-05, 222.987
21380, 8.14532e+12, 1.21378e+18, 3.2562e+17, 1.45186e+16, 7.46774e-05, 222.992
21385, 8.13893e+12, 1.21283e+18, 3.25365e+17, 1.45072e+16, 7.46188e-05, 222.998
21390, 8.13255e+12, 1.21187e+18, 3.25109e+17, 1.44958e+16, 7.45603e-05, 223.003
21395, 8.12616e+12, 1.21092e+18, 3.24854e+17, 1.44845e+16, 7.45018e-05, 223.008
